question,answer,tags
ماذا تفعل إذا شعرت بالإغماء؟,استلقي أو اجلس. لتقليل فرصة الإغماء مرة أخرى ، لا تنهض بسرعة كبيرة. ضع رأسك بين ركبتيك إذا جلست.,fainting
ماذا تفعل إذا أصيب شخص آخر بالإغماء؟,ضع الشخص على ظهره. إذا لم تكن هناك إصابات والشخص يتنفس ، فقم برفع ساقي الشخص فوق مستوى القلب إن أمكن. ارفع ساقي الشخص حوالي 12 بوصة (30 سم). قم بفك الأحزمة أو الياقات أو غيرها من الملابس الضيقة. لتقليل فرصة الإغماء مرة أخرى ، لا تجعل الشخص يستيقظ بسرعة كبيرة. إذا لم يستعيد الشخص وعيه في غضون دقيقة واحدة ، فاتصل بالرقم 911 أو رقم الطوارئ المحلي الخاص بك.,fainting
ماذا تفعل إذا كان الشخص الذي أغمي عليه لا يتنفس؟,التنفس. تحقق من وجود نبض ومعرفة ما إذا كان الشخص يتنفس. إذا كان الشخص لا يتنفس ، ابدأ الإنعاش القلبي الرئوي. اتصل بالرقم 911 أو رقم الطوارئ المحلي الخاص بك. استمر في الإنعاش القلبي الرئوي حتى تصل المساعدة أو يبدأ الشخص في التنفس.,fainting
ماذا تفعل إذا كان الشخص الذي أغمي عليه مصابًا في سقوط؟,علاج المطبات والكدمات أو التخفيضات بشكل مناسب. السيطرة على النزيف مع الضغط المباشر.,fainting
متى يجب عليك التحدث إلى مقدم الرعاية الصحية الخاص بك إذا فقدت الوعي؟,تحدث إلى مقدم الرعاية الصحية إذا فقدت الوعي أكثر من مرة.,fainting
ماذا تفعل إذا كنت تشك في إصابة خطيرة في الرأس؟,اتصل بالرقم 911 أو رقم الطوارئ المحلي.,head trauma
ما هي أعراض إصابة خطيرة في الرأس عند البالغين؟,نزيف حاد في الرأس أو الوجه ، نزيف أو تسرب السوائل من الأنف أو الأذنين ، القيء ، صداع شديد ، تغير في الوعي لأكثر من بضع ثوان ، تلون أسود وأزرق تحت العينين أو خلف الأذنين ، عدم التنفس ، الارتباك ، التحريض ، فقدان التوازن ، ضعف أو عدم القدرة على استخدام الذراع أو الساق ، حجم بؤبؤ العين غير المتكافئ ، الكلام الملتهب ، النوبات.,head trauma
ما هي أعراض إصابة خطيرة في الرأس عند الأطفال؟,أي من الأعراض للبالغين ، والبكاء المستمر ، ورفض تناول الطعام ، وانتفاخ في البقعة الناعمة على الجزء الأمامي من رأس الرضع ، والتقيؤ المتكرر.,head trauma
ما هي خطوات الإسعافات الأولية التي يجب اتخاذها أثناء انتظار وصول المساعدة الطبية الطارئة لشخص مصاب بصدمة في الرأس؟,حافظ على ثبات الشخص المصاب. يجب أن يستلقي الشخص المصاب مع رفع الرأس والكتفين قليلاً. لا تحرك الشخص إلا إذا لزم الأمر. تجنب تحريك رقبة الشخص. إذا كان الشخص يرتدي خوذة ، فلا تقم بإزالته. أوقف أي نزيف. ضع ضغطًا قويًا على الجرح بشاش معقم أو قطعة قماش نظيفة. ولكن لا تضغط مباشرة على الجرح إذا كنت تشك في كسر الجمجمة. راقب التغيرات في التنفس أو علامات اليقظة. إذا لم يظهر الشخص أي علامات التنفس .,head trauma
ما هي أعراض الارتجاج التي تتطلب تقييمًا من قبل أخصائي طبي؟,الغثيان أو عدم الثبات أو الصداع أو صعوبة التركيز.,head trauma
ما هو الإنهاك الحراري؟,الإرهاق الحراري هو متلازمة مرتبطة بالحرارة تحدث عندما يفقد الجسم الكثير من الماء أو الملح ، عادة من التعرق المفرط أو الجفاف. يمكن أن يبدأ فجأة أو يحدث بمرور الوقت ، عادة بعد العمل أو التمرين أو اللعب في الحرارة.,heat exhaustion
ما هي علامات وأعراض الإرهاق الحراري؟,تشمل علامات وأعراض الإنهاك الحراري بشرة باردة ورطبة مع صرخات الإوزة عندما تكون في الحرارة ، والتعرق الشديد ، والإغماء ، والدوخة ، والتعب ، والنبض الضعيف والسريع ، وانخفاض ضغط الدم عند الوقوف ، وتشنجات العضلات ، والغثيان أو القيء ، والصداع ، والعطش الشديد ، والارتباك الخفيف ، وانخفاض إنتاج البول.,heat exhaustion
ماذا تفعل إذا كنت تشك في أن شخصًا ما يعاني من الإرهاق الحراري؟,إذا كنت تشك في أن شخصًا ما يعاني من الإرهاق الحراري ، فقم بنقل الشخص من الحرارة إلى مكان مظلل أو مكيف الهواء ، وضع الشخص على الأرض ورفع الساقين والقدمين قليلاً ، وإزالة الملابس الضيقة أو الثقيلة ، وشرب الماء المبرد ، أو مشروب رياضي منزوعة الكافيين يحتوي على الشوارد أو المشروبات غير الكحولية الأخرى بدون كافيين ، قم بتبريد الشخص عن طريق الرش أو الإسفنج بالماء البارد والتبخير ، ومراقبة الشخص إذا كانت الأعراض الصحية تتحسن بعناية.,heat exhaustion
متى يجب عليك الاتصال بالرقم 911 أو رقم الطوارئ المحلي؟,يجب عليك الاتصال بالرقم 911 أو رقم الطوارئ المحلي الخاص بك إذا كانت حالة الشخص تزداد سوءًا ، خاصةً إذا كان يعاني من الإغماء أو الإثارة أو الارتباك أو النوبات أو عدم القدرة على الشرب أو درجة حرارة الجسم الأساسية التي تقاس بدرجة حرارة المستقيم 104 فهرنهايت (40 درجة مئوية) (ضربة الشمس).,heat exhaustion
ما هو الاختناق؟,يحدث الاختناق عندما يستقر كائن في الحلق أو القصبة الهوائية التي تمنع تدفق الهواء.,choking
ما هي علامات الاختناق؟,وتشمل علامات الاختناق واحدة أو كلتا اليدين يمسك في الحلق، نظرة من الذعر، صدمة أو الارتباك، وعدم القدرة على التحدث، والتنفس متوترة أو صاخبة، أصوات صرير عند محاولة التنفس، والسعال، والتي قد تكون إما ضعيفة أو قوية، والجلد والشفتين والأظافر التي تغير لون تحول الأزرق أو الرمادي وفقدان الوعي.,choking
ماذا يجب أن تفعل إذا كان الشخص الخانق يمكن أن يسعل بقوة؟,إذا كان الشخص الخانق يمكن أن يسعل بقوة ، دع الشخص يستمر في السعال. السعال قد يزيل بشكل طبيعي الكائن عالقة.,choking
